right_eye_image,left_eye_image,yaw,roll,pitch,screen_position_x,screen_position_y
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233454.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233454.png,10.8090176336014,356.4219638692945,8.551676517879073,0.9947916666666666,0.9907407407407407
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233455.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233455.png,7.399637528501339,357.26039891917094,7.248210464482739,0.390625,0.9907407407407407
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233456.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233456.png,9.365905587709214,356.3421948138903,7.8955018470355895,0.005208333333333333,0.9907407407407407
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233457.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233457.png,11.365639497964954,356.6012774581844,6.825026289842256,0.005208333333333333,0.9907407407407407
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233458.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233458.png,8.217882008933113,355.5792951199428,5.388460174620164,0.005208333333333333,0.009259259259259259
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233459.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233459.png,-7.30192942503793,354.803214078123,4.341020422136353,0.005208333333333333,0.009259259259259259
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233500.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233500.png,11.658840961358763,353.8049027200359,7.129636265713643,0.005208333333333333,0.009259259259259259
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233501.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233501.png,1.7420955206176814,350.59173853098434,8.54980769615868,0.005208333333333333,0.009259259259259259
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233502.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233502.png,14.446874402407024,355.3216972081161,6.105571882850072,0.005208333333333333,0.009259259259259259
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233503.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233503.png,3.0409429580141505,355.6116483182134,3.1974969644113145,0.5,0.09259259259259259
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233504.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233504.png,2.986631846439736,356.52045776319403,3.724539547713377,0.5,0.09259259259259259
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233505.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233505.png,11.416321761959594,357.1786621021861,8.164513138906713,0.5,0.39814814814814814
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233506.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233506.png,11.616937399065247,356.8895374025673,8.858384966519736,0.5,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233507.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233507.png,10.905403018127634,326.2359331272829,6.912299795684078,0.5833333333333334,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233508.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233508.png,3.80148986177625,-1.956275070996611,4.9335851334072345,0.890625,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233509.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233509.png,6.019414558915386,357.92168008364183,5.293827332870194,0.9479166666666666,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233510.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233510.png,7.9437688858419175,354.31162236969584,8.289522688436662,0.8541666666666666,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233511.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233511.png,5.135426771355429,356.7443724930421,5.856615653176931,0.5572916666666666,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233512.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233512.png,6.119980003594745,356.85489066008597,6.221664452268286,0.5,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233513.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233513.png,6.936398412197979,-0.035380694361322185,4.937554198864532,0.5,0.6388888888888888
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233514.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233514.png,7.598923762183265,357.07585620295754,5.462792460607432,0.5,0.9074074074074074
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233515.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233515.png,7.558313434743627,356.6335873365938,6.754481208160598,0.5,0.9074074074074074
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233516.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233516.png,9.530733405310428,354.8464174948929,8.259139340827545,0.5,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233517.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233517.png,7.754408579373523,356.907115361054,6.439856398211603,0.5,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233518.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233518.png,5.41620072174132,357.05351867944194,5.214627170129191,0.3020833333333333,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233519.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233519.png,5.106387413398637,356.802464261276,4.2763136112983915,0.052083333333333336,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233520.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233520.png,5.380009565296316,356.60431342940615,4.768046513011427,0.052083333333333336,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233521.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233521.png,5.50022727219462,357.6161690681889,4.869652929467762,0.2552083333333333,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233522.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233522.png,6.038203610265655,357.2495458128882,4.852646028453037,0.5,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233523.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233523.png,8.66539631761151,356.39948621347776,6.072444537122578,0.5,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233524.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233524.png,8.499477784476353,356.73042317954946,5.991998671763909,0.6761949489225975,0.3397399947784118
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233525.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233525.png,8.280304726027179,356.73344571390004,6.6868165807932485,0.9479166666666666,0.09259259259259259
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233526.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233526.png,8.077780663292394,356.593973579147,7.009565383955987,0.9479166666666666,0.09259259259259259
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233527.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233527.png,8.406584055375784,356.2212768636677,7.992686209659297,0.827362227930153,0.20224417511262632
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233528.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233528.png,8.30964262366252,356.96370085010585,5.684001548101207,0.5630698045462575,0.4426341829450068
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233529.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233529.png,8.481904762195963,357.0159020586496,5.58961013248107,0.5,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233530.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233530.png,7.727973011379588,356.71470243408066,5.828814610432545,0.5649139285504309,0.5590431598184793
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233531.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233531.png,9.057272038919745,357.6104891283787,5.910881240746988,0.8292063519343263,0.7994331676508598
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233532.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233532.png,10.964178489463997,357.28419142429277,7.189206659633925,0.9479166666666666,0.9074074074074074
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233533.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233533.png,16.291916871029215,353.61675626272347,8.762420690633988,0.9386432483023195,0.8989726702904818
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233534.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233534.png,10.733981528294262,387.86309062540465,8.07268756145173,0.6697141157362504,0.654365293899639
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233535.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233535.png,11.959025040514437,3.107192521490049,7.644405198455061,0.5,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233536.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233536.png,4.972717424442397,-21.140242234115306,4.760546398881303,0.5,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233537.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233537.png,3.108496409164513,0.9376940405801122,3.3561939179005833,0.27743795925566417,0.702433690806217
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233538.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233538.png,0.2571960645586504,0.5396818365900344,3.7295303398390303,0.052083333333333336,0.9074074074074074
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233539.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233539.png,1.9226413618621043,0.6302524620122938,3.371483444341848,0.052083333333333336,0.9074074074074074
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233540.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233540.png,2.639964554162683,0.7505715852775836,3.751608894231964,0.21900486389158416,0.7555821393027459
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233541.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233541.png,3.0056990770026175,0.4520015654523206,3.897947042547557,0.5,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233542.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233542.png,3.115718817298003,0.880785044402927,4.17604927858433,0.5,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233543.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233543.png,3.136233761355613,-0.18586277513904292,3.6910997445657756,0.3794455612634848,0.39034841747996607
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233544.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233544.png,3.1671429344696227,0.22153990019151593,3.503936174866567,0.11515313787958693,0.14995840964758328
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233545.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233545.png,4.466992310213535,-0.2934278379315458,2.801978663514163,0.052083333333333336,0.09259259259259259
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233546.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233546.png,4.155361636498596,0.8628470162600763,2.7971972652291583,0.12163397106593786,0.15585312096953535
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233547.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233547.png,4.825239432311296,0.8622048237305933,3.5782382089365825,0.38128968526766205,0.3920257602434551
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233548.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233548.png,5.760520199591484,-0.6328043222695214,4.501624824394909,0.5,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233549.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233549.png,4.966795116049346,-21.876405605243463,4.605927323483527,0.5,0.5
FYP_LemWaiPing\calibration_results\right_eye_crop_20250422_233550.png,FYP_LemWaiPing\calibration_results\left_eye_crop_20250422_233550.png,2.4865841082049753,-0.2305664085394028,0.9883709206170295,0.5,0.5
